"ID","URL","PDF","Country","Province","Date","Completion","Trial status","Design","Blinding","Arms","COVID-19 status","Severity","Patient setting","Outcome","Treatment","Size"
"NCT04340232","https://ClinicalTrials.gov/show/NCT04340232",NA,"United States","Colorado","2020-Apr","2020-Aug","Not Recruiting","Single-Arm","Open-Label",1,NA,NA,"Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6, White Blood Cell Count, Platelet Count, Hemoglobin, Prothrombin, ALT, AST, Bilirubin, Glucose, Renal Outcome (Unspecified)",NA,80
"NCT04339660","https://ClinicalTrials.gov/show/NCT04339660",NA,"China","Hubei","2020-Apr","2020-Jun","Recruiting","Randomised","Triple",2,NA,NA,"Unclear","Mortality, Viral Load or Clearance, Cough, Fever, Dyspnea, C-Reactive Protein, IL-1, IL-6, IL-8, Tumor Necrosis Factor (Any), Procalcitonin, CD4, CD8, SpO2, Radiographic Findings",NA,30
"JPRN-JRCT2031190264","https://rctportal.niph.go.jp/en/detail?trial_id=JRCT2031190264",NA,"United States","Washington, Dc","2020-Mar",NA,"Not Recruiting","Randomised","Unspecified",NA,"Confirmed","Mixed","Hospital","Mortality, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, Serious Adverse Events, White Blood Cell Count, Platelet Count, Hemoglobin, Prothrombin, ALT, AST, Bilirubin, Glucose, Renal Outcome (Unspecified)",NA,100
"JPRN-JRCT2031190264","https://rctportal.niph.go.jp/en/detail?trial_id=JRCT2031190264",NA,"South Korea","Seoul","2020-Mar",NA,"Not Recruiting","Randomised","Unspecified",NA,"Confirmed","Mixed","Hospital","Mortality, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, Serious Adverse Events, White Blood Cell Count, Platelet Count, Hemoglobin, Prothrombin, ALT, AST, Bilirubin, Glucose, Renal Outcome (Unspecified)",NA,100
"JPRN-JRCT2031190264","https://rctportal.niph.go.jp/en/detail?trial_id=JRCT2031190264",NA,"Japan","Toyama","2020-Mar",NA,"Not Recruiting","Randomised","Unspecified",NA,"Confirmed","Mixed","Hospital","Mortality, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, Serious Adverse Events, White Blood Cell Count, Platelet Count, Hemoglobin, Prothrombin, ALT, AST, Bilirubin, Glucose, Renal Outcome (Unspecified)",NA,100
"2020-001244-26","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001244-26/AT/",NA,"Austria","Vienna","2020-Mar",NA,"Recruiting","Randomised","Double",2,NA,NA,"ICU","Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Urine Sample, Blood Gas, Blood Pressure, Heart Rate, ECG, PaO2-FiO2, Respiratory Rate, Radiographic Findings, Cardiac Outcome (Unspecified)","Other, SOC",40
"2020-001266-11","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001266-11/ES/",NA,"Spain","Madrid","2020-Apr",NA,"Recruiting","Randomised","Single",2,NA,NA,"ICU","Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Organ Failure or Dysfunction (SOFA), Adverse Events, C-Reactive Protein, IL-1, IL-2, IL-4, IL-6, IL-8, IL-10, Tumor Necrosis Factor (Any), White Blood Cell Count, Lymphocyte Count, Natural Killer Cell Count, Platelet Count, Hemoglobin, D-Dimer, Creatinine Phosphokinase, Procalcitonin, Prothrombin, Fibrinogen, Coagulation Test, Electrolytes, INR, ALT, AST, Bilirubin, Glucose, LDH, IgG, IgM or IgA, CD4, CD8, Blood Urea Nitrogen, PaO2-FiO2, SpO2, Radiographic Findings","Stem cells",NA
"2020-001531-27","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001531-27/ES/",NA,"Spain","Madrid","2020-Apr",NA,"Recruiting","Randomised","Open-Label",3,NA,NA,"Hospital","Mortality, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Adverse Events, C-Reactive Protein, IL-1, IL-6, IL-8, IL-10, IL-12, Tumor Necrosis Factor (Any), PAI-1, Interferon (Any), White Blood Cell Count, Neutrophils, Platelet Count, Hemoglobin, D-Dimer, ALT, AST, Bilirubin, Renal Outcome (Unspecified)","Sarilumab, SOC",NA
"2020-001254-22","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001254-22/BE/",NA,"Belgium","Brussels","2020-Mar",NA,"Recruiting","Randomised","Open-Label",2,"Confirmed",NA,"Hospital","Mortality, Hospitalization, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, Ferritin, IL-2, IL-7, Tumor Necrosis Factor (Any), Granulocyte Stimulaiting Factor, Interferon (Any), MCP-1, MIP-1, White Blood Cell Count, Lymphocyte Count, PaO2-FiO2, SpO2, Radiographic Findings","Other, SOC",NA
"2020-000936-23","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000936-23/AT/",NA,"Austria","Vienna","2020-May",NA,"Recruiting","Randomised","Open-Label",4,"Confirmed",NA,"Hospital","Mortality, Hospitalization, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, Serious Adverse Events, White Blood Cell Count, Platelet Count, Hemoglobin, Prothrombin, Electrolytes, INR, ALT, AST, Bilirubin, Glucose, Renal Outcome (Unspecified)","HCQ, LPV/r, Remdesivir",3100
"CHICTR2000032400","http://www.chictr.org.cn/showproj.aspx?proj=52958",NA,"China","Shanghai","2020-Apr","2020-Jun","Recruiting","Non-Randomised","Unspecified",2,"Confirmed","Unclear","Unclear","Clinical Improvement Score (Any), C-Reactive Protein, Lymphocyte Count, D-Dimer, Creatinine Phosphokinase, Bilirubin, LDH, Urine Sample, CD4, PaO2-FiO2","SOC, TCM",120
"NCT04336332","https://ClinicalTrials.gov/show/NCT04336332",NA,"United States","New Jersey","2020-Apr","2021-Apr","Recruiting","Randomised","Open-Label",2,"Confirmed","Non-severe","Outpatient, Hospital","Mortality, Hospital Discharge, Viral Load or Clearance, Fever","HCQ, HCQ + AZT, SOC",160
"NCT04373733","https://ClinicalTrials.gov/show/NCT04373733",NA,"United Kingdom","Westminster","2020-May","2021-Mar","Not Recruiting","Randomised","Open-Label",5,"Suspected Or Confirmed","Unspecified","Hospital","Mortality, ICU Admission, Hospitalization, Visits or Returns to Emergency Department, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Adverse Events, SpO2, Respiratory Rate, Quality of Life","FPV, HCQ + AZT + Zinc, SOC",450
"NCT04373733","https://ClinicalTrials.gov/show/NCT04373733",NA,"United Kingdom","London","2020-May","2021-Mar","Not Recruiting","Randomised","Open-Label",5,"Suspected Or Confirmed","Unspecified","Hospital","Mortality, ICU Admission, Hospitalization, Visits or Returns to Emergency Department, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Adverse Events, SpO2, Respiratory Rate, Quality of Life","FPV, HCQ + AZT + Zinc, SOC",450
"NCT04341935","https://ClinicalTrials.gov/show/NCT04341935",NA,"United States","Florida","2020-Apr","2020-Oct","Not Recruiting","Randomised","Open-Label",2,NA,NA,"Outpatient, Unclear","Mortality, Hospitalization, Invasive Mechanical Ventilation or ECMO, IL-6, Glucose, SpO2","DPP-4i, SOC",20
"NCT04360356","https://ClinicalTrials.gov/show/NCT04360356",NA,"Egypt","Cairo","2020-Apr","2020-Oct","Not Recruiting","Randomised","Double",2,NA,NA,"Unclear","Mortality, Viral Load or Clearance, Ferritin, IL-6, Tumor Necrosis Factor (Any), INR, PaO2-FiO2, Respiratory Rate","Ivermectin + Antivirals, Non-invasive respiratory support",100
"NCT04329923","https://ClinicalTrials.gov/show/NCT04329923",NA,"United States","Pennsylvania","2020-Apr","2021-Apr","Recruiting","Randomised","Triple",4,"Confirmed And Healthy","Mixed","Healthcare Workers, Outpatient, Hospital","ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Pneumonia or ARDS, Dyspnea, Adverse Events","HCQ, SOC",400
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Arizona","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","California","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Colorado","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Florida","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Kentucky","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Louisiana","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Maine","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Massachusetts","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Michigan","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Mississippi","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","New York","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","North Carolina","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Ohio","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Oregon","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Pennsylvania","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","South Carolina","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Tennessee","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Texas","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Utah","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Virginia","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04332991","https://ClinicalTrials.gov/show/NCT04332991",NA,"United States","Washington","2020-Apr","2021-Apr","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",510
"NCT04362085","https://ClinicalTrials.gov/show/NCT04362085",NA,"Canada","Ontario","2020-Apr","2020-Nov","Recruiting","Randomised","Open-Label",2,NA,NA,"Hospital","Mortality, ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Deep Vein Thrombosis or Pulmonary Embolism, Platelet Count, D-Dimer, Prothrombin, Fibrinogen","Anticoagulants, SOC",462
"NCT04327401","https://ClinicalTrials.gov/show/NCT04327401",NA,"Brazil","Bahia","2020-Mar","2020-Aug","Recruiting","Randomised","Open-Label",2,"Confirmed Or Suspected","Mixed","Unclear","Mortality, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA)","Corticosteroids, SOC",290
"NCT04327401","https://ClinicalTrials.gov/show/NCT04327401",NA,"Brazil","Distrito Federal","2020-Mar","2020-Aug","Recruiting","Randomised","Open-Label",2,"Confirmed Or Suspected","Mixed","Unclear","Mortality, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA)","Corticosteroids, SOC",290
"NCT04327401","https://ClinicalTrials.gov/show/NCT04327401",NA,"Brazil","Brasilia","2020-Mar","2020-Aug","Recruiting","Randomised","Open-Label",2,"Confirmed Or Suspected","Mixed","Unclear","Mortality, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA)","Corticosteroids, SOC",290
"NCT04327401","https://ClinicalTrials.gov/show/NCT04327401",NA,"Brazil","Minas Gerais","2020-Mar","2020-Aug","Recruiting","Randomised","Open-Label",2,"Confirmed Or Suspected","Mixed","Unclear","Mortality, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA)","Corticosteroids, SOC",290
"NCT04327401","https://ClinicalTrials.gov/show/NCT04327401",NA,"Brazil","Para","2020-Mar","2020-Aug","Recruiting","Randomised","Open-Label",2,"Confirmed Or Suspected","Mixed","Unclear","Mortality, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA)","Corticosteroids, SOC",290
"NCT04327401","https://ClinicalTrials.gov/show/NCT04327401",NA,"Brazil","Rio Grande Do Norte","2020-Mar","2020-Aug","Recruiting","Randomised","Open-Label",2,"Confirmed Or Suspected","Mixed","Unclear","Mortality, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA)","Corticosteroids, SOC",290
"NCT04327401","https://ClinicalTrials.gov/show/NCT04327401",NA,"Brazil","Rio Grande Do Sul","2020-Mar","2020-Aug","Recruiting","Randomised","Open-Label",2,"Confirmed Or Suspected","Mixed","Unclear","Mortality, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA)","Corticosteroids, SOC",290
"NCT04327401","https://ClinicalTrials.gov/show/NCT04327401",NA,"Brazil","Santa Catarina","2020-Mar","2020-Aug","Recruiting","Randomised","Open-Label",2,"Confirmed Or Suspected","Mixed","Unclear","Mortality, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA)","Corticosteroids, SOC",290
"NCT04327401","https://ClinicalTrials.gov/show/NCT04327401",NA,"Israel","Jerusalem","2020-Mar","2020-Aug","Recruiting","Randomised","Open-Label",2,"Confirmed Or Suspected","Mixed","Unclear","Mortality, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA)","Corticosteroids, SOC",290
"NCT04317040","https://ClinicalTrials.gov/show/NCT04317040",NA,"United States","Florida","2020-Mar","2020-Sep","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Lymphocyte Count","Immunomodulators, SOC",230
"NCT04317040","https://ClinicalTrials.gov/show/NCT04317040",NA,"United States","Georgia","2020-Mar","2020-Sep","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Lymphocyte Count","Immunomodulators, SOC",230
"NCT04317040","https://ClinicalTrials.gov/show/NCT04317040",NA,"United States","Maryland","2020-Mar","2020-Sep","Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Lymphocyte Count","Immunomodulators, SOC",230
